name;lat;lon;sa;id;gtfsid;gtfsname;gtfslat;gtfslon
Grytinge;59629341;18574545;200162063;6334;7467649;Grytinge;59.629272653086;18.575123950599
Östergrytinge;59630510;18580424;200162065;6335;7467650;Östergrytinge;59.630561916818;18.58083410366
Lövhagen;59633575;18590069;200162067;6336;7467651;Lövhagen;59.633544591362;18.590107796349
Rosenberg;59631256;18606358;200162069;6337;7467652;Rosenberg;59.631092321826;18.606982859482
Sofielund;59632820;18613774;200162071;6338;7467653;Sofielund;59.632739385985;18.614373894307
Bodal;59632631;18599787;200163277;6339;7467932;Bodal;59.632763655893;18.599371834597
Vadbron;59633494;18622449;200162073;6340;7467654;Vadbron;59.633472378677;18.622487199215
Svensboda vägskäl;59635409;18628435;200162075;6341;7467655;Svensboda vägskäl;59.635230521766;18.628434487283
Bergshamra fritidsområde;59631436;18627303;200162223;6342;7467654;Vadbron;59.633472378677;18.622487199215
Furuberg;59627957;18624453;200162199;6343;7467654;Vadbron;59.633472378677;18.622487199215
Forsa;59618338;18617424;200162197;6344;7467652;Rosenberg;59.631092321826;18.606982859482
Lagboda;59602059;18606762;200162099;6345;7467652;Rosenberg;59.631092321826;18.606982859482
Svensboda;59596495;18599113;200162097;6346;7467678;Gregersboda;59.571979114735;18.629860643995
Aspvägen;59590481;18593458;200162095;6347;7467677;Munktorp;59.56741387103;18.615795133294
Bergby;59764737;18609909;200165313;6348;7410088;Bergby (Malsta);59.764770720936;18.609896783664
Vadbron;59633494;18622449;200162073;6349;7467654;Vadbron;59.633472378677;18.622487199215
Bergshamra skola;59637863;18626350;200162077;6350;7445768;Bergshamra skola;59.63776382715;18.626323600126
Bergshamra brandstation;59640776;18624570;200162079;6351;7445764;Bergshamra brandstation;59.640811753592;18.624503928831
Bergshamra mejeri;59642007;18626467;200162081;6352;7445766;Bergshamra mejeri;59.64195287966;18.626568846314
Bergshamra pensionat;59640380;18629155;200162083;6353;7445767;Bergshamra pensionat;59.640351382685;18.629201747725
Haga;59638969;18639052;200162085;6354;7467656;Haga (Bergshamra);59.638981821834;18.639392912703
Bergshamraviken;59639140;18645686;200162087;6355;7445769;Bergshamraviken;59.639163002561;18.645545877756
Hästängen;59637270;18653210;200162089;6356;7467657;Hästängen;59.637288803359;18.653688882735
Mora äng;59638214;18657210;200162091;6357;7467658;Mora äng;59.638351237338;18.657699174352
Rosenlundsvägen;59639715;18650450;200163067;6358;7445769;Bergshamraviken;59.639163002561;18.645545877756
Länna skola;59637611;18652688;200162225;6359;7467657;Hästängen;59.637288803359;18.653688882735
Överby vägskäl;59689722;18663916;200162183;6360;7467692;Överby vägskäl;59.689649040313;18.662043352781
Nyvreten;59695061;18662909;200162185;6361;7467693;Nyvreten;59.695035089383;18.662999768383
Sika vägskäl;59715719;18669813;200162187;6362;7467694;Sika vägskäl;59.71559662707;18.66987405179
Gläntan;59722056;18671970;200162189;6363;7467695;Gläntan;59.72186788041;18.671833047105
Nystugan;59725733;18678137;200162191;6364;7467696;Nystugan;59.725584957866;18.678055848328
Nybygget;59733050;18683108;200162193;6365;7467697;Nybygget;59.73328979597;18.68344891205
Överby vägskäl;59689722;18663916;200162183;6366;7467692;Överby vägskäl;59.689649040313;18.662043352781
Snesslingby;59690414;18647735;200165147;6367;7468502;Snesslingby;59.690410375263;18.647664295929
Länna-Veda;59691421;18635735;200165145;6368;7468501;Länna-Veda;59.69136210884;18.6356281473
Värn;59688436;18626197;200165143;6369;7468500;Värn;59.688439286028;18.626214763636
Länna vägskäl östra;59691556;18619302;200165141;6370;7468499;Länna vägskäl östra;59.691559074435;18.619370572963
Länna prästgård;59686513;18614295;200165139;6371;7468498;Länna prästgård;59.686494264063;18.614309273589
Länna kyrka;59683762;18608569;200165137;6372;7468497;Länna kyrka;59.683732952847;18.608198715302
Länna by;59684679;18604632;200165135;6373;7468496;Länna by;59.684737764821;18.604463669836
Kallö;59690180;18597279;200165133;6374;7468495;Kallö;59.690091453189;18.597679897632
Blåklintsvägen;59691601;18583876;200164127;6375;7468194;Blåklintsvägen;59.691579368271;18.583857223011
Lännaby fritidsområde;59690441;18589323;200165131;6376;7468494;Lännaby fritidsområde;59.690224040375;18.589749699562
Österlisa fritidsområde;59692868;18573125;200165129;6377;7468493;Österlisa fritidsområde;59.692837158581;18.57321246316
Österlisa östra;59693848;18568199;200165127;6378;7468492;Österlisa östra;59.693816699818;18.568069712011
Österlisa västra;59694450;18562491;200165125;6379;7468491;Österlisa västra;59.694505370261;18.562227579437
Husby vägskäl;59741581;18524844;200164725;6380;7468392;Husby vägskäl;59.741252665338;18.525581893964
Sätuna;59736286;18531496;200164727;6381;7468393;Sätuna;59.736095915165;18.531727180846
Torvalla vägskäl;59732645;18528934;200165109;6382;7468483;Torvalla vägskäl;59.732643328515;18.528884600127
Torvalla by;59725499;18525068;200165111;6383;7468484;Torvalla by;59.725521143399;18.524997580448
Torslunda;59723081;18526525;200165113;6384;7468485;Torslunda;59.722977227576;18.526409224659
Backas vägskäl;59716833;18529302;200165115;6385;7468486;Backas vägskäl;59.716334574767;18.529283264978
Ensamma gården;59707107;18538435;200165117;6386;7468487;Ensamma gården;59.707058287407;18.538305067719
Addeboda;59698558;18538229;200165119;6387;7468488;Addeboda;59.698517016094;18.538319568668
Addarsnäs vägskäl;59696356;18548359;200165121;6388;7468489;Addarsnäs vägskäl;59.69626565798;18.548512843545
Addarsnäs fritidsområde;59695466;18554733;200165123;6389;7468490;Addarsnäs fritidsområde;59.695476046363;18.554915835276
Rösa trafikplats;59731872;18566976;200163054;6390;7411134;Rösa trafikplats;59.732266289793;18.565016137832
Västra Libby;59733346;18544045;200162567;6391;7467783;Västra Libby;59.733442158019;18.543162318912
Östra Libby;59732951;18558967;200162569;6392;7467784;Östra Libby;59.732950371248;18.558953425033
Rösa;59731962;18583310;200164729;6393;7410496;Rösa;59.732050942741;18.584173525283
Simloms vägskäl;59732573;18601486;200164731;6394;7410497;Simlom vägskäl;59.732723349483;18.601999739494
Nodsta västra;59735953;18622979;200164733;6395;7410500;Nodsta västra;59.735920087702;18.62261860925
Nodsta by;59738156;18636526;200164735;6396;7410502;Nodsta by;59.73804936173;18.635536394563
Nodsta;59739288;18642665;200164741;6397;7410504;Nodsta;59.739342145961;18.642637991338
Sundtorpet;59741464;18650738;200164737;6398;7410506;Sundtorpet;59.741438040397;18.650377802866
Frötuna kyrka;59742318;18675970;200164739;6399;7410508;Frötuna kyrka;59.742664052715;18.676585847185
Lohärads klockstapel;59806204;18561628;200164129;6400;7468195;Lohärads klockstapel;59.806208930968;18.561517950072
Lohärads klockstapel;59806204;18561628;200164129;6401;7468195;Lohärads klockstapel;59.806208930968;18.561517950072
Vik östra;59812155;18555551;200165413;6402;7468569;Vik östra;59.81217249474;18.555502386624
Lohärads klockstapel;59806204;18561628;200164129;6403;7468195;Lohärads klockstapel;59.806208930968;18.561517950072
Vik västra;59816667;18546831;200165415;6404;7468570;Vik västra;59.816664719481;18.546813647265
Norra Gribby;59813315;18546373;200165432;6405;7468576;Norra Gribby;59.813315292908;18.546360182387
Södra Gribby;59810447;18547694;200165434;6406;7468577;Södra Gribby;59.810449885753;18.54767600307
Råby torg;59806707;18549061;200165436;6407;7468578;Råby torg;59.806711833105;18.54906249853
Hållsta;59790023;18557151;200165343;6408;7445715;Hållsta;59.790063709047;18.557103048325
Kragsta;59783668;18554400;200165341;6409;7468553;Kragsta;59.783466314005;18.553923064744
Himmine vägskäl;59774283;18545896;200165339;6410;7468552;Himmine vägskäl;59.774204987917;18.545841550452
Rimsjö vägskäl;59770481;18542525;200165337;6411;7468551;Rimsjö vägskäl;59.770440730333;18.542452188855
Haga;59763946;18540656;200165335;6412;7468550;Haga (Lohärad);59.763959012395;18.540604079954
Degarö vägskäl;59769969;18621109;200165311;6413;7468539;Degarö vägskäl;59.769937409839;18.621121992508
Malmen;59796514;18564315;200165345;6414;7468554;Malmen;59.796590130131;18.562809198045
Hästhagen;59760485;18540197;200165333;6415;7468549;Hästhagen;59.760500832687;18.540196617294
Kullen;59751649;18533635;200165331;6416;7468548;Kullen;59.751751435126;18.533376663942
Sundsta fritidsområde;59754354;18576855;200165319;6417;7468542;Sundsta fritidsområde;59.754363458585;18.576788885184
Lohärads bygdegård;59800550;18564423;200165347;6418;7468555;Lohärads bygdegård;59.80048491689;18.564235942059
Enstigen;59758363;18594213;200165350;6419;7468557;Enstigen;59.758351106812;18.59419121942
Skjulsta;59792999;18570922;200165353;6420;7468558;Skjulsta;59.792972165559;18.570868113931
Undra;59788558;18576936;200165355;6421;7468559;Undra;59.788525332339;18.576896540677
Skogstorpet;59785205;18585440;200165357;6422;7468560;Skogstorpet;59.785275925386;18.585321225394
Byle;59780117;18594888;200165359;6423;7468561;Byle;59.780031276328;18.595056324058
Björkbacken;59772710;18606771;200165361;6424;7468562;Björkbacken;59.772724433916;18.606699433919
Lundby;59771137;18614916;200165363;6425;7468563;Lundby;59.771131107705;18.614864793364
Malsta by;59769897;18627653;200165309;6426;7468537;Malsta by;59.769896473365;18.627636352212
Skjulsta;59792999;18570922;200165353;6427;7468558;Skjulsta;59.792972165559;18.570868113931
Malsta kyrka;59770957;18637434;200165305;6428;7468535;Malsta kyrka;59.770942786753;18.637448319176
Vällingsö vägskäl;59774697;18642593;200165303;6429;7468534;Vällingsö vägskäl;59.774648217328;18.642624672763
Syninge by;59748251;18531082;200165329;6430;7468547;Syninge by;59.748022925344;18.530848183404
Holmängen;59774796;18657668;200165299;6431;7468532;Holmängen;59.774772467635;18.657632094403
Malsta vägskäl västra;59774724;18668851;200165301;6432;7468533;Malsta vägskäl västra;59.774723833964;18.668955796006
Syninge vägskäl;59744628;18529860;200165327;6433;7468546;Syninge vägskäl;59.74458508751;18.529892013169
Nydal;59745401;18541914;200165325;6434;7468545;Nydal;59.745414334253;18.541846268972
Sundsta;59749248;18561735;200165323;6435;7468544;Sundsta;59.749282793625;18.561721230371
Stjärnsund;59751900;18572900;200165321;6436;7468543;Stjärnsund;59.751908996079;18.572652129099
Darsgärde södra;59710972;18492527;200164154;6437;7468200;Darsgärde södra;59.71108389199;18.492522105435
Darsgärde norra;59716573;18489588;200164156;6438;7468201;Darsgärde norra;59.71656770542;18.489619503689
Frihamra;59722586;18485354;200164158;6439;7468202;Frihamra;59.722617696321;18.485374303661
Ledinge trafikplats;59703466;18491125;200162237;6440;7467715;Ledinge trafikplats;59.703567424849;18.49030227942
Gullunge vägskäl;59715782;18449469;200162559;6441;7467781;Gullunge vägskäl;59.715805375657;18.449290570213
Mälby;59719908;18463609;200162561;6442;7467782;Mälby;59.719787764072;18.462886772472
Kilen (Finsta vägskäl) (Finsta vägskäl);59727324;18487871;200162563;6443;7410777;Kilen (Finsta vägskäl);59.726395449546;18.485089736421
Finsta station;59737122;18495979;200164721;6444;7409185;Finsta station;59.737245303448;18.496898986363
Vallbyberg;59739990;18516142;200164723;6445;7468391;Vallbyberg;59.740078391031;18.516786377878
Frihamra vägskäl;59726910;18494505;200164494;6446;7470581;Frihamra vägskäl;59.726807210117;18.495259732856
Söderby gamla skola;59727306;18369348;200164917;6447;7445751;Söderby gamla skola(Norrtälje);59.727305387019;18.369334596289
Rilanda;59714074;18441010;200164492;6448;7468302;Rilanda;59.714186683979;18.441358621401
Ticksta;59711197;18427688;200162557;6449;7467780;Ticksta;59.711220221072;18.427598028516
Väsbylund;59684670;18367245;200162549;6450;7410514;Väsbylund;59.684081745899;18.366616667673
Fälle;59671860;18354210;200162547;6451;7467777;Fälle;59.673017960004;18.355545558603
Väsby stuteri;59688248;18372036;200162551;6452;7467778;Väsby stuteri;59.688412026837;18.372045304416
Rö kyrka;59696554;18387731;200162553;6453;7467779;Rö kyrka;59.69653287083;18.387484925852
Beatebergs vägskäl;59700850;18404559;200162555;6454;7445779;Beateberg vägskäl;59.700791054197;18.404249956491
Röbacka;59696410;18408334;200164913;6455;7468442;Röbacka;59.696408425928;18.408334400576
Lovisedals vägskäl;59691196;18412568;200164904;6456;7468439;Lovisedals vägskäl;59.691196505396;18.412566513582
Ekdalen;59679699;18414339;200164915;6457;7468444;Ekdalen;59.679702054224;18.41433714929
Virboda;59673415;18408541;200164903;6458;7468438;Virboda;59.673414389052;18.408521743348
Beateberg;59658332;18420731;200164901;6459;7410080;Beateberg;59.658335799055;18.42071669888
Rö station;59699520;18372468;200165913;6460;7468589;Rö station;59.699864371887;18.372388887528
Smedsmora vägskäl;59716680;18373942;200163997;6461;7468147;Smedsmora vägskäl;59.716872359252;18.3738162959
Finnby vägskäl;59730155;18374922;200165915;6462;7468590;Finnby vägskäl;59.729713422785;18.374783326085
Asplund;59733535;18373259;200165917;6463;7468591;Asplund;59.733277320759;18.373473770069
Industrivägen;59741527;18370013;200165919;6464;7410938;Rimbo Industrivägen;59.741284638208;18.369960541113
Söderby backe;59724213;18366535;200164909;6465;7445750;Söderby backe (Norrtälje);59.724217166497;18.366519800093
Marielund;59719809;18365986;200164906;6466;7468440;Marielund (Rimbo);59.719809538062;18.365969477026
Lilla Bergby;59760584;18599679;200165317;6467;7468541;Lilla Bergby;59.760578542866;18.599682280594
Horsvallen;59761654;18607661;200165315;6468;7468540;Horsvallen;59.761717158861;18.607789092561
Näs gård;59696877;18370130;200163799;6469;7468079;Näs gård;59.696718576799;18.369767218439
Liesta vägskäl;59742938;18386688;200164703;6470;7468383;Liesta vägskäl;59.742666314709;18.387449138964
Lövsta;59738380;18401404;200164705;6471;7468384;Lövsta;59.738185910439;18.401530972166
Kundbysjön;59735378;18407714;200164707;6472;7468385;Kundbysjön;59.735227820996;18.408061091092
Enby;59734227;18414438;200164709;6473;7468386;Enby;59.734195691966;18.414366628913
Kundby;59732618;18422708;200164711;6474;7468387;Kundby;59.732750112263;18.423378693652
Björkholmen;59734281;18439806;200164713;6475;7468388;Björkholmen;59.734326172875;18.440222538962
Salmunge;59735495;18449901;200164715;6476;7468389;Salmunge;59.735542268031;18.450315452935
Björkboda;59737149;18465209;200164717;6477;7468390;Björkboda;59.737087324061;18.465861050984
Finsta västra;59737275;18486370;200164719;6478;7411379;Finsta västra;59.737292054116;18.48670914326
Söderlund;59717948;18369330;200164918;6479;7468445;Söderlund;59.717966864196;18.369277721758
Hagby;59761510;18405800;200163909;6480;7468120;Hagby;59.761508253096;18.405619849134
Lugnet;59765357;18414771;200163911;6481;7468121;Lugnet (Rimbo);59.764855564081;18.413446816233
Stora Granlund;59772270;18430978;200163913;6482;7468122;Stora Granlund;59.772225154967;18.430761253865
Nydal;59783533;18437226;200163915;6483;7468123;Nydal (Rimbo);59.783413406306;18.437126995883
Grindstugan;59801826;18440129;200163847;6484;7468104;Grindstugan;59.801827067191;18.440093253146
Görvälstorp;59808901;18440741;200163917;6485;7468124;Görvälstorp;59.808829467408;18.440663768152
Sättraby södra;59827967;18441388;200163919;6486;7410970;Sättraby södra;59.827998765617;18.441321950107
Sättraby vägskäl;59841604;18442323;200163921;6487;7410971;Sättraby vägskäl;59.84141670377;18.4421687148
Sättra missionshus;59850296;18445550;200163923;6488;7410973;Sättra missionshus (Edsbro);59.850555034735;18.445497864988
Lohärads vägskäl västra;59859177;18449712;200163925;6489;7468125;Lohärads vägskäl västra;59.858872693364;18.449442263446
Varleda;59842125;18277083;200164861;6490;7468424;Varleda;59.842123738931;18.27707001221
Åldertorp;59830016;18291798;200164858;6491;7468422;Åldertorp;59.830038617027;18.291746924678
Hyttvreten;59825099;18295978;200164874;6492;7468430;Hyttvreten;59.825010015999;18.296009319662
Ålderbäcken;59817557;18296572;200164856;6493;7468421;Ålderbäcken;59.817590685523;18.296578940128
Rånäs affär;59801512;18306981;200164863;6494;7445794;Rånäs Nykvarn;59.801471781802;18.303663910308
Söderby Gårdsväg;59802671;18310649;200164881;6495;7445794;Rånäs Nykvarn;59.801471781802;18.303663910308
Stenhagen;59818465;18312887;200164865;6496;7468421;Ålderbäcken;59.817590685523;18.296578940128
Bredvik;59831014;18317238;200164867;6497;7468430;Hyttvreten;59.825010015999;18.296009319662
Varleda;59842125;18277083;200164861;6498;7468424;Varleda;59.842123738931;18.27707001221
Norrbyggeby;59849379;18329652;200164879;6499;7468422;Åldertorp;59.830038617027;18.291746924678
Rimbo station;59743756;18369330;200160040;6500;7400666;Rimbo busstation;59.743663112813;18.36864822768
