0;0;0;0;0;0;0;0;0;0;0;0;0;
4307;Styrmansgatan;4307;59,3314963728;18,0854850061;A;TRAMSTN;0,0008595181;7446065;Stockholm Styrmansgatan;59,3315830783;18,0846298724;1107;0
10303;Styrmansgatan;10302;59,3314323585;18,0855510151;A;BUSTERM;0,0009333918;7446065;Stockholm Styrmansgatan;59,3315830783;18,0846298724;1107;0
10098;Radiohuset;10098;59,3352125747;18,1004103675;A;BUSTERM;0,0003655616;7445992;Radiohuset;59,3355644493;18,1003112739;1110;1
10667;Radiohuset;10098;59,3352895896;18,1006264806;A;BUSTERM;0,0004182142;7445992;Radiohuset;59,3355644493;18,1003112739;1110;0
10099;Radiohuset;10098;59,3358033191;18,1010302475;A;BUSTERM;0,0007576158;7445992;Radiohuset;59,3355644493;18,1003112739;1110;0
10670;Radiohuset;10098;59,3359430915;18,0992116813;A;BUSTERM;0,0011629591;7445992;Radiohuset;59,3355644493;18,1003112739;1110;0
10047;Hakberget;10046;59,3378551329;18,1018014913;A;BUSTERM;0,0005714601;7445969;Oxenstiernsgatan;59,3374087384;18,1021582806;1111;1
10046;Hakberget;10046;59,3383901994;18,1020133881;A;BUSTERM;0,0005714949;7445968;Hakberget;59,338319279;18,1014463108;1111;0
10073;Hakberget;10046;59,3387211299;18,1005591475;A;BUSTERM;0,0009739317;7445968;Hakberget;59,338319279;18,1014463108;1111;0
10627;Garnisonen;10627;59,3367798688;18,0950319638;A;BUSTERM;0,000103428;7446150;Garnisonen;59,336680496;18,0950606411;1113;1
10628;Garnisonen;10627;59,3366592582;18,0952523515;A;BUSTERM;0,0001928831;7446150;Garnisonen;59,336680496;18,0950606411;1113;0
10206;Banérgatan;10203;59,338606583;18,0963502173;A;BUSTERM;0,0012980531;7446032;Banérgatan;59,3378254912;18,0953134737;1114;1
10203;Banérgatan;10203;59,3387287599;18,0965518058;A;BUSTERM;0,0020003422;7445977;Rigagatan;59,3386486279;18,0985505423;1114;0
11025;Karlaplan;10207;59,3383272499;18,0907767346;A;BUSTERM;0,0004908196;7421650;Karlaplan T-bana;59,3388105807;18,0908621464;1115;1
10045;Värtavägen;10045;59,3397916075;18,0933009821;A;BUSTERM;0,0005286308;7445965;Valhallavägen/Erik Dahlbergsga;59,3399533039;18,0938042761;1115;0
10207;Karlaplan;10207;59,3384063913;18,0903601762;A;BUSTERM;0,0006444712;7421650;Karlaplan T-bana;59,3388105807;18,0908621464;1115;0
10044;Värtavägen;10045;59,3404906025;18,0933831493;A;BUSTERM;0,0006826694;7445965;Valhallavägen/Erik Dahlbergsga;59,3399533039;18,0938042761;1115;0
10210;Karlaplan;10207;59,3373338861;18,0916064656;A;BUSTERM;0,0016536741;7421650;Karlaplan T-bana;59,3388105807;18,0908621464;1115;0
10635;Skeppargatan;10042;59,3386815;18,08593136;A;BUSTERM;0,0005187164;7445966;Skeppargatan;59,3385469271;18,0864323159;1116;1
10634;Skeppargatan;10042;59,338412231;18,0869504178;A;BUSTERM;0,0005353248;7445966;Skeppargatan;59,3385469271;18,0864323159;1116;0
10072;Oxenstiernsgatan;10047;59,3374085221;18,1021756336;A;BUSTERM;1,73543795661698E-005;7445969;Oxenstiernsgatan;59,3374087384;18,1021582806;1117;1
10036;Ruddammsparken;10036;59,3519687956;18,0633991663;A;BUSTERM;7,19939240617753E-005;7445962;Ruddammsparken;59,3518969463;18,0633946053;1118;1
10417;Ruddammsparken;10036;59,3518249787;18,0634072014;A;BUSTERM;7,3061563417611E-005;7445962;Ruddammsparken;59,3518969463;18,0633946053;1118;0
10042;Jungfrugatan;10040;59,3420886508;18,08623009;A;BUSTERM;0,0003157696;7445964;Jungfrugatan;59,3419317159;18,0859560792;1124;1
10043;Jungfrugatan;10040;59,3417749664;18,0856816636;A;BUSTERM;0,0003160291;7445964;Jungfrugatan;59,3419317159;18,0859560792;1124;0
10199;Stadion;10199;59,3439544117;18,0770900489;A;BUSTERM;0,0003070503;7420741;Stockholm Stadion;59,343779309;18,0773422769;1126;1
10696;Stadion;10199;59,3431579408;18,0784784585;A;BUSTERM;0,0012949931;7420741;Stockholm Stadion;59,343779309;18,0773422769;1126;0
10721;Stadion;10199;59,3431112565;18,0785808217;A;BUSTERM;0,0014072268;7420741;Stockholm Stadion;59,343779309;18,0773422769;1126;0
10196;Stadion;10199;59,3447496449;18,075771818;A;BUSTERM;0,0018460479;7420741;Stockholm Stadion;59,343779309;18,0773422769;1126;0
10033;Linnégatan;10033;59,3386673136;18,0749088905;A;BUSTERM;1,73553428749963E-005;7445960;Linnégatan;59,3386675263;18,0748915364;1127;1
10631;Humlegården;10034;59,340671385;18,075851226;A;BUSTERM;0,0005510506;7445961;Humlegården (på Karlavägen);59,3404737583;18,0763656193;1128;1
10035;Humlegården;10034;59,3405355125;18,0769496427;A;BUSTERM;0,0005872793;7445961;Humlegården (på Karlavägen);59,3404737583;18,0763656193;1128;0
10698;Humlegården;10034;59,3409598312;18,0768197613;A;BUSTERM;0,0006652157;7445961;Humlegården (på Karlavägen);59,3404737583;18,0763656193;1128;0
10034;Humlegården;10034;59,3400246649;18,075860802;A;BUSTERM;0,0006756666;7445961;Humlegården (på Karlavägen);59,3404737583;18,0763656193;1128;0
10086;Grev Turegatan;10086;59,338011418;18,0769920548;A;BUSTERM;8,08261009158934E-005;7445986;Grev Turegatan;59,3380920503;18,0769976482;1129;1
10087;Grev Turegatan;10086;59,3381722567;18,0770379491;A;BUSTERM;8,97621182166105E-005;7445986;Grev Turegatan;59,3380920503;18,0769976482;1129;0
10928;Rindögatan;10928;59,3475435754;18,09317188;A;BUSTERM;0,0001456162;7446219;Rindögatan;59,3474961704;18,0933095638;1130;1
10930;Rindögatan;10928;59,3473493637;18,0934928882;A;BUSTERM;0,0002348617;7446219;Rindögatan;59,3474961704;18,0933095638;1130;0
10926;Tessinparken;10925;59,3451985648;18,0932427112;A;BUSTERM;0,0001231507;7446218;Tessinparken;59,3451963147;18,0933658413;1131;1
10925;Tessinparken;10925;59,3452026035;18,0935242891;A;BUSTERM;0,0001585725;7446218;Tessinparken;59,3451963147;18,0933658413;1131;0
10923;Kallskärsgatan;10923;59,3438218678;18,0923765542;A;BUSTERM;0,0007971098;7446217;Kallskärsgatan;59,3430816286;18,0920808688;1132;1
10924;Kallskärsgatan;10923;59,3423322971;18,0918017457;A;BUSTERM;0,0009332523;7446216;Erik Dahlbergsgatan/Valhallavä;59,3417250166;18,091093106;1132;0
10921;Erik Dahlbergsgatan;10921;59,3417248017;18,0911104614;A;BUSTERM;1,73567135183119E-005;7446216;Erik Dahlbergsgatan/Valhallavä;59,3417250166;18,091093106;1133;1
10922;Valhallavägen;10041;59,3408581572;18,0908588592;A;BUSTERM;0,0008979514;7446216;Erik Dahlbergsgatan/Valhallavä;59,3417250166;18,091093106;1133;0
10872;Tegeluddsvägen;10064;59,3499998154;18,0969946176;A;BUSTERM;0,0006727953;7445978;Tegeluddsvägen;59,3501318095;18,097654338;1134;1
10871;Tegeluddsvägen;10064;59,3503004932;18,0987908937;A;BUSTERM;0,0011490052;7445978;Tegeluddsvägen;59,3501318095;18,097654338;1134;0
10848;Erik Dahlbergsgatan;10847;59,3484150358;18,0916128399;A;BUSTERM;0,0010812829;7446204;Erik Dahlbergsgatan (på Liding;59,3486568821;18,0926667294;1135;1
10847;Erik Dahlbergsgatan;10847;59,3488985977;18,093737789;A;BUSTERM;0,0010979959;7446204;Erik Dahlbergsgatan (på Liding;59,3486568821;18,0926667294;1135;0
10919;Starrbäcksängen;10919;59,3472991248;18,0881619487;A;BUSTERM;0,0008274702;7446215;Starrbäcksängen;59,3471696624;18,0873446689;1136;1
10920;Starrbäcksängen;10919;59,3470403807;18,0865269876;A;BUSTERM;0,0008278384;7446215;Starrbäcksängen;59,3471696624;18,0873446689;1136;0
10716;Tennisstadion;10716;59,3484061085;18,0813436207;A;BUSTERM;0,0001970545;7446174;Tennisstadion;59,3485077448;18,0811747996;1137;1
10717;Tennisstadion;10716;59,3486185362;18,0810061701;A;BUSTERM;0,0002017688;7446174;Tennisstadion;59,3485077448;18,0811747996;1137;0
10719;Östermalms idrottsplats;10714;59,3472612426;18,0821109739;A;BUSTERM;0,0005275574;7446172;Östermalms idrottsplats;59,3468600544;18,0824535594;1138;1
10714;Östermalms idrottsplats;10714;59,3464677139;18,0828138915;A;BUSTERM;0,0005327009;7446172;Östermalms idrottsplats;59,3468600544;18,0824535594;1138;0
10068;Jägmästargatan;10068;59,3511553861;18,1027699508;A;BUSTERM;0,0003195285;7445979;Jägmästargatan;59,3510869375;18,1030820618;1139;1
10071;Jägmästargatan;10068;59,3510270245;18,1034294976;A;BUSTERM;0,0003525637;7445979;Jägmästargatan;59,3510869375;18,1030820618;1139;0
10059;Rökubbsgatan;10058;59,3448389037;18,1095868909;A;BUSTERM;0,000070164;7445975;Rökubbsgatan;59,3448490213;18,1095174602;1140;1
10058;Rökubbsgatan;10058;59,3442623557;18,1101983404;A;BUSTERM;0,0008987627;7445975;Rökubbsgatan;59,3448490213;18,1095174602;1140;0
10060;Sandhamnsplan;10060;59,3467067909;18,1075507883;A;BUSTERM;0,00014355;7445976;Sandhamnsplan;59,3467895918;18,1074335253;1141;1
10061;Sandhamnsplan;10060;59,3474781244;18,1081129042;A;BUSTERM;0,0009672811;7445976;Sandhamnsplan;59,3467895918;18,1074335253;1141;0
10155;Kampementsbacken;10155;59,3462380436;18,1020509839;A;BUSTERM;0,0005734578;7446012;Kampementsbacken;59,3457121636;18,101822283;1142;1
10156;Kampementsbacken;10155;59,3451774999;18,1015925762;A;BUSTERM;0,0005819197;7446012;Kampementsbacken;59,3457121636;18,101822283;1142;0
10154;Storskärsgatan;10153;59,3421594104;18,0975563881;A;BUSTERM;6,57678344092537E-005;7446011;Storskärsgatan;59,3421061188;18,0975178471;1143;1
10153;Storskärsgatan;10153;59,3420437351;18,0974958536;A;BUSTERM;6,6147114136472E-005;7446011;Storskärsgatan;59,3421061188;18,0975178471;1143;0
10063;Rigagatan;10063;59,3386487209;18,0985503385;A;BUSTERM;0,000000224;7445977;Rigagatan;59,3386486279;18,0985505423;1144;1
10048;Filmhuset;10048;59,3391485565;18,103822437;A;BUSTERM;0,0010690535;7445970;Filmhuset;59,3392644258;18,1048851928;1146;1
10049;Filmhuset;10048;59,339388822;18,1059832701;A;BUSTERM;0,001105101;7445970;Filmhuset;59,3392644258;18,1048851928;1146;0
11502;Humlegården;11501;59,3372859504;18,0717231231;A;BUSTERM;0,0001713413;7446252;Humlegården;59,3374135671;18,071608791;1147;1
11501;Humlegården;11501;59,3373785101;18,0720808376;A;BUSTERM;0,0004733466;7446252;Humlegården;59,3374135671;18,071608791;1147;0
11503;Humlegården;11501;59,3375759073;18,0710569119;A;BUSTERM;0,0005752607;7446252;Humlegården;59,3374135671;18,071608791;1147;0
10864;Andra tvärvägen;10863;59,3561793568;18,1060992832;A;BUSTERM;7,33036952143575E-005;7446208;Andra tvärvägen;59,3561071998;18,1061121977;1151;1
10863;Andra tvärvägen;10863;59,3560346088;18,1061598372;A;BUSTERM;8,68271904915693E-005;7446208;Andra tvärvägen;59,3561071998;18,1061121977;1151;0
10233;Tredje tvärvägen;10233;59,3542369705;18,1077792461;A;BUSTERM;0,0003309025;7446042;Tredje tvärvägen;59,3540435606;18,1080477402;1152;1
10234;Tredje tvärvägen;10233;59,3538497157;18,108350954;A;BUSTERM;0,0003598811;7446042;Tredje tvärvägen;59,3540435606;18,1080477402;1152;0
10855;Färjeterminalen;10855;59,3492429886;18,1063157705;A;BUSTERM;0,0002868285;7401386;Stockholm Värtahamnen;59,3491661824;18,1065921242;1154;1
10870;Färjeterminalen;10855;59,3490892516;18,1068856318;A;BUSTERM;0,0003034222;7401386;Stockholm Värtahamnen;59,3491661824;18,1065921242;1154;0
10850;Hangövägen;10069;59,3485323776;18,1099426324;A;BUSTERM;0,0013381547;7446206;Hangövägen;59,3485535333;18,1112806199;1159;1
10069;Hangövägen;10069;59,3485745505;18,1126357635;A;BUSTERM;0,0013553066;7446206;Hangövägen;59,3485535333;18,1112806199;1159;0
10697;Motalavägen;10697;59,3531903923;18,096330354;A;BUSTERM;0,000000224;7446167;Motalavägen;59,3531902993;18,0963305579;1160;1
10693;Hjorthagens skola;10692;59,3541566738;18,0985761603;A;BUSTERM;8,36092279540857E-005;7446164;Hjorthagens skola;59,3542369958;18,098599374;1161;1
10692;Hjorthagens skola;10692;59,3543261642;18,0986403507;A;BUSTERM;0,000098133;7446164;Hjorthagens skola;59,3542369958;18,098599374;1161;0
10709;Skogvaktargatan;10694;59,3549818802;18,1006718783;A;BUSTERM;5,29112802903778E-005;7446165;Skogvaktargatan;59,3549808596;18,1007247798;1162;1
10694;Skogvaktargatan;10694;59,3549707466;18,1007942339;A;BUSTERM;7,01864922615069E-005;7446165;Skogvaktargatan;59,3549808596;18,1007247798;1162;0
10691;Nimrodsgatan;10691;59,3563767294;18,0984620903;A;BUSTERM;0,000211187;7446163;Nimrodsgatan;59,356247977;18,0986294903;1163;1
10700;Nimrodsgatan;10691;59,3561280708;18,0988146529;A;BUSTERM;0,0002205962;7446163;Nimrodsgatan;59,356247977;18,0986294903;1163;0
10695;Gasverket;10695;59,3548740481;18,086859085;A;BUSTERM;0,0009529208;7446166;Gasverket;59,3555263178;18,0875537809;1164;1
10722;Gasverket;10695;59,3561694925;18,0882650604;A;BUSTERM;0,0009589538;7446166;Gasverket;59,3555263178;18,0875537809;1164;0
10713;Storängskroken;10713;59,3528575935;18,0850883317;A;BUSTERM;0,0008060797;7446171;Storängskroken;59,3533583148;18,08572003;1165;1
10720;Storängskroken;10713;59,3538586044;18,0863864702;A;BUSTERM;0,0008333261;7446171;Storängskroken;59,3533583148;18,08572003;1165;0
10724;Storängsvägen;10723;59,351769399;18,0841537139;A;BUSTERM;6,2847938973079E-005;7446175;Storängsvägen;59,351832092;18,0841581252;1166;1
10723;Storängsvägen;10723;59,351894357;18,0841972578;A;BUSTERM;7,35411099209545E-005;7446175;Storängsvägen;59,351832092;18,0841581252;1166;0
10715;Ryttarstadion;10715;59,350376164;18,0826887815;A;BUSTERM;0,0001601904;7446173;Ryttarstadion;59,3503912491;18,0828482601;1167;1
10718;Ryttarstadion;10715;59,3504059064;18,0830424586;A;BUSTERM;0,0001947509;7446173;Ryttarstadion;59,3503912491;18,0828482601;1167;0
10010;Magasin 3;10010;59,3425635206;18,1189085926;A;BUSTERM;1,73568128841478E-005;7445953;Magasin 3;59,3425637392;18,1188912371;1169;1
10127;Frihamnen;10028;59,3411397249;18,1176690832;A;BUSTERM;0,0004745995;7401174;Stockholm Frihamnen;59,3415023867;18,1179752222;1170;1
10743;Frihamnen;10028;59,3418735801;18,1183166877;A;BUSTERM;0,0005043642;7401174;Stockholm Frihamnen;59,3415023867;18,1179752222;1170;0
10867;Frihamnsporten;10052;59,3400229486;18,1143058875;A;BUSTERM;0,0004603491;7445972;Frihamnsporten;59,3404651471;18,114177896;1171;1
10052;Frihamnsporten;10052;59,3408296066;18,11388599;A;BUSTERM;0,0004669474;7445972;Frihamnsporten;59,3404651471;18,114177896;1171;0
10053;Frihamnsporten;10052;59,3411073423;18,1139224168;A;BUSTERM;0,0006911471;7445972;Frihamnsporten;59,3404651471;18,114177896;1171;0
10011;Frihamnsporten;10052;59,3399094089;18,1146321831;A;BUSTERM;0,0007177894;7445972;Frihamnsporten;59,3404651471;18,114177896;1171;0
10051;Lindarängsvägen;10051;59,3394008312;18,1124178967;A;BUSTERM;0,000091306;7445971;Lindarängsvägen;59,3394715601;18,1124756394;1172;1
10050;Lindarängsvägen;10051;59,3395421642;18,1125505326;A;BUSTERM;0,0001029269;7445971;Lindarängsvägen;59,3394715601;18,1124756394;1172;0
10055;Sehlstedtsgatan;10054;59,34227006;18,1126652252;A;BUSTERM;0,0006370095;7445973;Sehlstedtsgatan;59,3422273369;18,11202965;1173;1
10054;Sehlstedtsgatan;10054;59,3421961307;18,1127832722;A;BUSTERM;0,000754268;7445973;Sehlstedtsgatan;59,3422273369;18,11202965;1173;0
10056;Östhammarsgatan;10056;59,3429395279;18,1103548377;A;BUSTERM;0,000000224;7445974;Östhammarsgatan;59,3429394349;18,1103550415;1175;1
10150;Östhammarsgatan;10056;59,3429160348;18,1101598597;A;BUSTERM;0,0001965795;7445974;Östhammarsgatan;59,3429394349;18,1103550415;1175;0
10057;Östhammarsgatan;10056;59,3429534305;18,1105843272;A;BUSTERM;0,0002297125;7445974;Östhammarsgatan;59,3429394349;18,1103550415;1175;0
10853;Malmvägen;10853;59,3475346509;18,1135498614;A;BUSTERM;4,08215554192017E-005;7446205;Malmvägen;59,3475701239;18,113570062;1176;1
10854;Malmvägen;10853;59,347596192;18,11362437;A;BUSTERM;6,02404124640629E-005;7446205;Malmvägen;59,3475701239;18,113570062;1176;0
69012;Universitetet södra;69011;59,3599652046;18,0558744967;A;BUSTERM;0,000462121;7445510;Universitetet södra;59,3604120748;18,0559922372;1177;1
69011;Universitetet södra;69011;59,3608437936;18,0564779377;A;BUSTERM;0,0006498354;7445510;Universitetet södra;59,3604120748;18,0559922372;1177;0
69016;Frescati;51554;59,3698016781;18,0504559359;A;BUSTERM;0,0008146735;7421646;Frescati;59,370578613;18,0507010178;1178;1
69015;Frescati;51554;59,3713461584;18,0509802607;A;BUSTERM;0,0008167635;7421646;Frescati;59,370578613;18,0507010178;1178;0
60313;Lektorsstigen;60313;59,3695704436;18,0669614693;A;BUSTERM;1,7371229067516E-005;7467499;Lektorsstigen;59,3695706553;18,0669440993;1180;1
10109;Stora Skuggan;10109;59,3644866716;18,0706516299;A;BUSTERM;0,000000224;7445998;Stora Skuggan;59,3644865786;18,0706518338;1181;1
60312;Stora Lappkärrsberget;60311;59,3696111158;18,0630582849;A;BUSTERM;9,3011591184978E-005;7467498;Stora Lappkärrsberget;59,3695856351;18,0629688316;1182;1
60311;Stora Lappkärrsberget;60311;59,3695513706;18,0628783748;A;BUSTERM;9,67289097036461E-005;7467498;Stora Lappkärrsberget;59,3695856351;18,0629688316;1182;0
60310;Professorsslingan;60309;59,3704481584;18,0603515593;A;BUSTERM;0,0004733531;7467497;Professorsslingan;59,3701277516;18,0606999881;1183;1
60309;Professorsslingan;60309;59,3698069219;18,0610831507;A;BUSTERM;0,0004997452;7467497;Professorsslingan;59,3701277516;18,0606999881;1183;0
60305;Ekhagsvägen;60305;59,3713015425;18,054091611;A;BUSTERM;5,32763135961675E-005;7467495;Ekhagsvägen;59,3712915711;18,0541439458;1184;1
60306;Ekhagsvägen;60305;59,37127221;18,054230429;A;BUSTERM;8,86238562425823E-005;7467495;Ekhagsvägen;59,3712915711;18,0541439458;1184;0
60308;Ekhagstorget;60307;59,3726354012;18,0538103813;A;BUSTERM;5,14159427685796E-005;7467496;Ekhagstorget;59,3726000358;18,0537730598;1185;1
60304;Bergiusvägen;60303;59,3704229445;18,0534880394;A;BUSTERM;7,33196774335908E-005;7467494;Bergiusvägen;59,3703507921;18,0535010703;1186;1
60303;Bergiusvägen;60303;59,3702785226;18,0535312677;A;BUSTERM;7,83247311907711E-005;7467494;Bergiusvägen;59,3703507921;18,0535010703;1186;0
10512;Naturhistoriska riksmuseet;10511;59,3684393807;18,0523891787;A;BUSTERM;0,0004700984;7446119;Naturhistoriska riksmuseet;59,3680574186;18,0526632179;1189;1
10511;Naturhistoriska riksmuseet;10511;59,3676663694;18,0529538231;A;BUSTERM;0,0004872072;7446119;Naturhistoriska riksmuseet;59,3680574186;18,0526632179;1189;0
10531;Kungsholmstorg;10377;59,3297293124;18,0434011851;A;BUSTERM;0,0004666068;7446080;Kungsholmstorg;59,3292825427;18,0432665792;1200;1
10377;Kungsholmstorg;10377;59,3289679466;18,0443352082;A;BUSTERM;0,0011139742;7446080;Kungsholmstorg;59,3292825427;18,0432665792;1200;0
10378;Kungsholmstorg;10377;59,3292493048;18,0420692138;A;BUSTERM;0,0011978267;7446080;Kungsholmstorg;59,3292825427;18,0432665792;1200;0
10374;Polhemsgatan;10373;59,3302826703;18,0357403311;A;BUSTERM;0,0001174365;7446078;Polhemsgatan;59,3301656703;18,0357504472;1202;1
10373;Polhemsgatan;10373;59,3300392857;18,0357946758;A;BUSTERM;0,0001339;7446078;Polhemsgatan;59,3301656703;18,0357504472;1202;0
10375;Landstingshuset;10375;59,3293484623;18,0404765745;A;BUSTERM;0,0001391271;7446079;Landstingshuset;59,329422234;18,0403586165;1203;1
10379;Kungsholms kyrka;10379;59,3284086176;18,0476196519;A;BUSTERM;0,000143589;7446081;Kungsholms kyrka;59,3284913653;18,0475023036;1204;1
10380;Kungsholms kyrka;10379;59,3285599823;18,0471727314;A;BUSTERM;0,0003366395;7446081;Kungsholms kyrka;59,3284913653;18,0475023036;1204;0
10382;Stadshuset;10381;59,3278435227;18,0538382056;A;BUSTERM;0,0003263719;7446082;Stadshuset;59,3279910687;18,054129322;1205;1
10381;Stadshuset;10381;59,3279312869;18,0544766123;A;BUSTERM;0,000352398;7446082;Stadshuset;59,3279910687;18,054129322;1205;0
10530;John Ericssonsgatan;10530;59,3286894844;18,0375337925;A;BUSTERM;2,23827584377465E-007;7446125;John Ericssonsgatan;59,3286893915;18,0375339961;1206;1
10529;Pilgatan;10529;59,3284665916;18,0390128517;A;BUSTERM;1,73505555397824E-005;7446124;Pilgatan;59,3284667995;18,0389955024;1206;0
10524;Pontonjärparken;10524;59,3290988684;18,0324996244;A;BUSTERM;0,0012465176;7446121;Pontonjärparken;59,3289608687;18,0337384796;1207;1
10523;Pontonjärparken;10524;59,3288137731;18,0349938828;A;BUSTERM;0,0012639915;7446121;Pontonjärparken;59,3289608687;18,0337384796;1207;0
10528;Fridhemsgatan;10528;59,3301637513;18,0274554188;A;BUSTERM;2,23816707140691E-007;7446123;Fridhemsgatan/Pontonjärgatan;59,3301636584;18,0274556224;1208;1
10521;Pontonjärgatan;10521;59,3294293642;18,0299731474;A;BUSTERM;2,23817478917189E-007;7446120;Pontonjärgatan;59,3294292713;18,029973351;1208;0
10016;Kungsbroplan;10016;59,3323590156;18,0487059358;A;BUSTERM;0,0002986801;7445956;Kungsbroplan;59,3323999368;18,0484100722;1210;1
10017;Kungsbroplan;10016;59,3326204365;18,0481256228;A;BUSTERM;0,0003599049;7445956;Kungsbroplan;59,3323999368;18,0484100722;1210;0
10536;Bolinders plan;10535;59,330191597;18,0504610251;A;BUSTERM;0,0002118259;7446127;Bolinders plan;59,3300013272;18,0505541251;1211;1
10535;Bolinders plan;10535;59,329810941;18,0506643703;A;BUSTERM;0,0002200021;7446127;Bolinders plan;59,3300013272;18,0505541251;1211;0
10533;Pipersgatan;10533;59,3311008155;18,0471995006;A;BUSTERM;0,0001063546;7446126;Pipersgatan;59,3311078807;18,0473056203;1212;1
10534;Pipersgatan;10533;59,3311237996;18,0474294778;A;BUSTERM;0,0001248763;7446126;Pipersgatan;59,3311078807;18,0473056203;1212;0
10566;Rådhuset;10557;59,3309661528;18,0440624589;A;BUSTERM;0,0001769022;7445261;Stockholm Rådhuset;59,331035104;18,0442253703;1213;1
